nohup: ignoring input
###training start~~~~
hash_gan.py:286: UserWarning: invalid index of a 0-dim tensor. This will be an error in PyTorch 0.5. Use tensor.item() to convert a 0-dim tensor to a Python number
  epoch, itr, len(train_loader)*opt.batch_size, loss_d.data[0], loss_g.data[0]))
===> Epoch[73](16846/58368): Loss_D: 52.6485252 Loss_G: 0.3286
===> Epoch[73](16847/58368): Loss_D: 49.6326790 Loss_G: 0.3262
===> Epoch[73](16848/58368): Loss_D: 52.8149605 Loss_G: 0.3269
===> Epoch[73](16849/58368): Loss_D: 50.4742012 Loss_G: 0.3283
===> Epoch[73](16850/58368): Loss_D: 53.5503235 Loss_G: 0.3280
===> Epoch[73](16851/58368): Loss_D: 54.0226135 Loss_G: 0.3284
===> Epoch[73](16852/58368): Loss_D: 55.2080193 Loss_G: 0.3299
===> Epoch[73](16853/58368): Loss_D: 50.4259758 Loss_G: 0.3249
===> Epoch[73](16854/58368): Loss_D: 55.2599411 Loss_G: 0.3285
===> Epoch[73](16855/58368): Loss_D: 54.5130310 Loss_G: 0.3268
===> Epoch[73](16856/58368): Loss_D: 51.6421204 Loss_G: 0.3282
===> Epoch[73](16857/58368): Loss_D: 54.4055443 Loss_G: 0.3288
===> Epoch[73](16858/58368): Loss_D: 54.2075539 Loss_G: 0.3290
===> Epoch[73](16859/58368): Loss_D: 56.3047485 Loss_G: 0.3331
===> Epoch[73](16860/58368): Loss_D: 50.4464760 Loss_G: 0.3267
===> Epoch[73](16861/58368): Loss_D: 55.4102859 Loss_G: 0.3293
===> Epoch[73](16862/58368): Loss_D: 54.3564224 Loss_G: 0.3285
===> Epoch[73](16863/58368): Loss_D: 56.9879723 Loss_G: 0.3302
===> Epoch[73](16864/58368): Loss_D: 53.3548660 Loss_G: 0.3255
===> Epoch[73](16865/58368): Loss_D: 50.0607758 Loss_G: 0.3281
===> Epoch[73](16866/58368): Loss_D: 52.3365784 Loss_G: 0.3248
===> Epoch[73](16867/58368): Loss_D: 55.2702522 Loss_G: 0.3304
===> Epoch[73](16868/58368): Loss_D: 53.8101883 Loss_G: 0.3285
===> Epoch[73](16869/58368): Loss_D: 52.2698708 Loss_G: 0.3265
===> Epoch[73](16870/58368): Loss_D: 50.8637886 Loss_G: 0.3279
===> Epoch[73](16871/58368): Loss_D: 57.4649124 Loss_G: 0.3295
####################################
('map:', 0.575002138610186)
===> Epoch[74](16872/58368): Loss_D: 53.5448952 Loss_G: 0.3291
===> Epoch[74](16873/58368): Loss_D: 52.4847679 Loss_G: 0.3272
===> Epoch[74](16874/58368): Loss_D: 51.7111053 Loss_G: 0.3255
===> Epoch[74](16875/58368): Loss_D: 53.5944824 Loss_G: 0.3264
===> Epoch[74](16876/58368): Loss_D: 52.2357140 Loss_G: 0.3295
===> Epoch[74](16877/58368): Loss_D: 51.9890137 Loss_G: 0.3256
===> Epoch[74](16878/58368): Loss_D: 50.7151718 Loss_G: 0.3294
===> Epoch[74](16879/58368): Loss_D: 56.6875038 Loss_G: 0.3290
===> Epoch[74](16880/58368): Loss_D: 53.1323776 Loss_G: 0.3310
===> Epoch[74](16881/58368): Loss_D: 53.1561508 Loss_G: 0.3306
===> Epoch[74](16882/58368): Loss_D: 51.0530205 Loss_G: 0.3252
===> Epoch[74](16883/58368): Loss_D: 56.6264534 Loss_G: 0.3273
===> Epoch[74](16884/58368): Loss_D: 55.0669403 Loss_G: 0.3286
===> Epoch[74](16885/58368): Loss_D: 50.3386955 Loss_G: 0.3297
===> Epoch[74](16886/58368): Loss_D: 52.5978928 Loss_G: 0.3248
===> Epoch[74](16887/58368): Loss_D: 52.4514847 Loss_G: 0.3266
===> Epoch[74](16888/58368): Loss_D: 53.7397614 Loss_G: 0.3240
===> Epoch[74](16889/58368): Loss_D: 50.5587120 Loss_G: 0.3264
===> Epoch[74](16890/58368): Loss_D: 51.6332626 Loss_G: 0.3281
===> Epoch[74](16891/58368): Loss_D: 54.0715599 Loss_G: 0.3269
===> Epoch[74](16892/58368): Loss_D: 48.9465179 Loss_G: 0.3268
===> Epoch[74](16893/58368): Loss_D: 51.3936653 Loss_G: 0.3277
===> Epoch[74](16894/58368): Loss_D: 52.3899727 Loss_G: 0.3274
===> Epoch[74](16895/58368): Loss_D: 54.8490143 Loss_G: 0.3305
===> Epoch[74](16896/58368): Loss_D: 49.7179794 Loss_G: 0.3239
===> Epoch[74](16897/58368): Loss_D: 51.6466484 Loss_G: 0.3261
===> Epoch[74](16898/58368): Loss_D: 50.5439377 Loss_G: 0.3289
===> Epoch[74](16899/58368): Loss_D: 50.1433372 Loss_G: 0.3232
===> Epoch[74](16900/58368): Loss_D: 53.6347771 Loss_G: 0.3281
===> Epoch[74](16901/58368): Loss_D: 48.1338692 Loss_G: 0.3267
===> Epoch[74](16902/58368): Loss_D: 53.9608269 Loss_G: 0.3265
===> Epoch[74](16903/58368): Loss_D: 53.8298836 Loss_G: 0.3289
===> Epoch[74](16904/58368): Loss_D: 50.1476021 Loss_G: 0.3232
===> Epoch[74](16905/58368): Loss_D: 53.4501076 Loss_G: 0.3244
===> Epoch[74](16906/58368): Loss_D: 54.6800690 Loss_G: 0.3281
===> Epoch[74](16907/58368): Loss_D: 54.6246910 Loss_G: 0.3288
===> Epoch[74](16908/58368): Loss_D: 53.2912331 Loss_G: 0.3272
===> Epoch[74](16909/58368): Loss_D: 53.6872025 Loss_G: 0.3257
===> Epoch[74](16910/58368): Loss_D: 55.7086411 Loss_G: 0.3277
===> Epoch[74](16911/58368): Loss_D: 52.4961624 Loss_G: 0.3280
===> Epoch[74](16912/58368): Loss_D: 50.6955795 Loss_G: 0.3276
===> Epoch[74](16913/58368): Loss_D: 53.3249474 Loss_G: 0.3285
===> Epoch[74](16914/58368): Loss_D: 50.2749786 Loss_G: 0.3250
===> Epoch[74](16915/58368): Loss_D: 53.9841423 Loss_G: 0.3269
===> Epoch[74](16916/58368): Loss_D: 54.9220848 Loss_G: 0.3290
===> Epoch[74](16917/58368): Loss_D: 55.0430412 Loss_G: 0.3296
===> Epoch[74](16918/58368): Loss_D: 50.7248650 Loss_G: 0.3273
===> Epoch[74](16919/58368): Loss_D: 52.9792633 Loss_G: 0.3280
===> Epoch[74](16920/58368): Loss_D: 51.3535385 Loss_G: 0.3263
===> Epoch[74](16921/58368): Loss_D: 52.6320724 Loss_G: 0.3266
===> Epoch[74](16922/58368): Loss_D: 53.8602524 Loss_G: 0.3302
===> Epoch[74](16923/58368): Loss_D: 55.1004028 Loss_G: 0.3274
===> Epoch[74](16924/58368): Loss_D: 52.1142998 Loss_G: 0.3244
===> Epoch[74](16925/58368): Loss_D: 48.8947792 Loss_G: 0.3239
===> Epoch[74](16926/58368): Loss_D: 55.1223679 Loss_G: 0.3318
===> Epoch[74](16927/58368): Loss_D: 53.0334473 Loss_G: 0.3248
===> Epoch[74](16928/58368): Loss_D: 53.0807762 Loss_G: 0.3270
===> Epoch[74](16929/58368): Loss_D: 53.3365631 Loss_G: 0.3273
===> Epoch[74](16930/58368): Loss_D: 49.1753922 Loss_G: 0.3258
===> Epoch[74](16931/58368): Loss_D: 52.4169006 Loss_G: 0.3271
===> Epoch[74](16932/58368): Loss_D: 52.6147346 Loss_G: 0.3303
===> Epoch[74](16933/58368): Loss_D: 54.0248146 Loss_G: 0.3262
===> Epoch[74](16934/58368): Loss_D: 51.8800163 Loss_G: 0.3261
===> Epoch[74](16935/58368): Loss_D: 54.4072227 Loss_G: 0.3314
===> Epoch[74](16936/58368): Loss_D: 55.5428505 Loss_G: 0.3295
===> Epoch[74](16937/58368): Loss_D: 50.6383362 Loss_G: 0.3233
===> Epoch[74](16938/58368): Loss_D: 54.3500252 Loss_G: 0.3264
===> Epoch[74](16939/58368): Loss_D: 51.6232872 Loss_G: 0.3266
===> Epoch[74](16940/58368): Loss_D: 51.7517509 Loss_G: 0.3261
===> Epoch[74](16941/58368): Loss_D: 55.0579720 Loss_G: 0.3279
===> Epoch[74](16942/58368): Loss_D: 53.9543228 Loss_G: 0.3280
===> Epoch[74](16943/58368): Loss_D: 55.0995903 Loss_G: 0.3310
===> Epoch[74](16944/58368): Loss_D: 55.4963760 Loss_G: 0.3296
===> Epoch[74](16945/58368): Loss_D: 50.9172630 Loss_G: 0.3251
===> Epoch[74](16946/58368): Loss_D: 52.7675705 Loss_G: 0.3274
===> Epoch[74](16947/58368): Loss_D: 57.3140335 Loss_G: 0.3309
===> Epoch[74](16948/58368): Loss_D: 52.6735916 Loss_G: 0.3291
===> Epoch[74](16949/58368): Loss_D: 49.6231461 Loss_G: 0.3255
===> Epoch[74](16950/58368): Loss_D: 50.8578644 Loss_G: 0.3290
===> Epoch[74](16951/58368): Loss_D: 52.4272728 Loss_G: 0.3244
===> Epoch[74](16952/58368): Loss_D: 54.2427559 Loss_G: 0.3279
===> Epoch[74](16953/58368): Loss_D: 51.7348824 Loss_G: 0.3288
===> Epoch[74](16954/58368): Loss_D: 54.0361977 Loss_G: 0.3283
===> Epoch[74](16955/58368): Loss_D: 51.0209846 Loss_G: 0.3272
===> Epoch[74](16956/58368): Loss_D: 51.3473892 Loss_G: 0.3274
===> Epoch[74](16957/58368): Loss_D: 51.6545677 Loss_G: 0.3256
===> Epoch[74](16958/58368): Loss_D: 54.9863930 Loss_G: 0.3267
===> Epoch[74](16959/58368): Loss_D: 50.7991447 Loss_G: 0.3286
===> Epoch[74](16960/58368): Loss_D: 52.0379486 Loss_G: 0.3254
===> Epoch[74](16961/58368): Loss_D: 54.8502731 Loss_G: 0.3282
===> Epoch[74](16962/58368): Loss_D: 50.7427826 Loss_G: 0.3278
===> Epoch[74](16963/58368): Loss_D: 52.6716652 Loss_G: 0.3282
===> Epoch[74](16964/58368): Loss_D: 50.9885979 Loss_G: 0.3267
===> Epoch[74](16965/58368): Loss_D: 57.2172737 Loss_G: 0.3302
===> Epoch[74](16966/58368): Loss_D: 51.1727982 Loss_G: 0.3257
===> Epoch[74](16967/58368): Loss_D: 54.2433815 Loss_G: 0.3297
===> Epoch[74](16968/58368): Loss_D: 52.6581879 Loss_G: 0.3297
===> Epoch[74](16969/58368): Loss_D: 52.8693771 Loss_G: 0.3279
===> Epoch[74](16970/58368): Loss_D: 51.0169945 Loss_G: 0.3263
===> Epoch[74](16971/58368): Loss_D: 52.9618492 Loss_G: 0.3279
===> Epoch[74](16972/58368): Loss_D: 53.4210129 Loss_G: 0.3278
===> Epoch[74](16973/58368): Loss_D: 52.9997253 Loss_G: 0.3288
===> Epoch[74](16974/58368): Loss_D: 50.9658890 Loss_G: 0.3270
===> Epoch[74](16975/58368): Loss_D: 54.5035934 Loss_G: 0.3304
===> Epoch[74](16976/58368): Loss_D: 51.8622131 Loss_G: 0.3299
===> Epoch[74](16977/58368): Loss_D: 52.0248108 Loss_G: 0.3266
===> Epoch[74](16978/58368): Loss_D: 55.2130814 Loss_G: 0.3260
===> Epoch[74](16979/58368): Loss_D: 54.4315453 Loss_G: 0.3309
===> Epoch[74](16980/58368): Loss_D: 56.2012558 Loss_G: 0.3296
===> Epoch[74](16981/58368): Loss_D: 51.3906708 Loss_G: 0.3241
===> Epoch[74](16982/58368): Loss_D: 53.3148994 Loss_G: 0.3310
===> Epoch[74](16983/58368): Loss_D: 50.7092094 Loss_G: 0.3232
===> Epoch[74](16984/58368): Loss_D: 51.4246521 Loss_G: 0.3265
===> Epoch[74](16985/58368): Loss_D: 51.4878502 Loss_G: 0.3213
===> Epoch[74](16986/58368): Loss_D: 50.1301041 Loss_G: 0.3245
===> Epoch[74](16987/58368): Loss_D: 52.5855179 Loss_G: 0.3264
===> Epoch[74](16988/58368): Loss_D: 52.1993561 Loss_G: 0.3266
===> Epoch[74](16989/58368): Loss_D: 51.6608124 Loss_G: 0.3283
===> Epoch[74](16990/58368): Loss_D: 54.8285713 Loss_G: 0.3273
===> Epoch[74](16991/58368): Loss_D: 55.0367775 Loss_G: 0.3260
===> Epoch[74](16992/58368): Loss_D: 54.7316551 Loss_G: 0.3282
===> Epoch[74](16993/58368): Loss_D: 55.9011536 Loss_G: 0.3273
===> Epoch[74](16994/58368): Loss_D: 55.6786766 Loss_G: 0.3287
===> Epoch[74](16995/58368): Loss_D: 54.8439598 Loss_G: 0.3275
===> Epoch[74](16996/58368): Loss_D: 48.8217964 Loss_G: 0.3273
===> Epoch[74](16997/58368): Loss_D: 52.4974899 Loss_G: 0.3322
===> Epoch[74](16998/58368): Loss_D: 56.7562332 Loss_G: 0.3330
===> Epoch[74](16999/58368): Loss_D: 53.0254173 Loss_G: 0.3265
===> Epoch[74](17000/58368): Loss_D: 52.5307312 Loss_G: 0.3289
===> Epoch[74](17001/58368): Loss_D: 52.9728203 Loss_G: 0.3275
===> Epoch[74](17002/58368): Loss_D: 53.4745789 Loss_G: 0.3299
===> Epoch[74](17003/58368): Loss_D: 54.4775009 Loss_G: 0.3266
===> Epoch[74](17004/58368): Loss_D: 51.3807030 Loss_G: 0.3266
===> Epoch[74](17005/58368): Loss_D: 52.9864197 Loss_G: 0.3268
===> Epoch[74](17006/58368): Loss_D: 53.6435356 Loss_G: 0.3268
===> Epoch[74](17007/58368): Loss_D: 53.2778091 Loss_G: 0.3285
===> Epoch[74](17008/58368): Loss_D: 52.1092606 Loss_G: 0.3269
===> Epoch[74](17009/58368): Loss_D: 53.6763840 Loss_G: 0.3278
===> Epoch[74](17010/58368): Loss_D: 54.0481415 Loss_G: 0.3283
===> Epoch[74](17011/58368): Loss_D: 51.7859840 Loss_G: 0.3272
===> Epoch[74](17012/58368): Loss_D: 53.1423988 Loss_G: 0.3272
===> Epoch[74](17013/58368): Loss_D: 52.5135002 Loss_G: 0.3258
===> Epoch[74](17014/58368): Loss_D: 50.2842636 Loss_G: 0.3229
===> Epoch[74](17015/58368): Loss_D: 55.7102966 Loss_G: 0.3271
===> Epoch[74](17016/58368): Loss_D: 52.5635605 Loss_G: 0.3304
===> Epoch[74](17017/58368): Loss_D: 53.9436760 Loss_G: 0.3281
===> Epoch[74](17018/58368): Loss_D: 53.9093666 Loss_G: 0.3274
===> Epoch[74](17019/58368): Loss_D: 52.1144524 Loss_G: 0.3256
===> Epoch[74](17020/58368): Loss_D: 53.2350578 Loss_G: 0.3275
===> Epoch[74](17021/58368): Loss_D: 52.0830994 Loss_G: 0.3288
===> Epoch[74](17022/58368): Loss_D: 53.2450333 Loss_G: 0.3274
===> Epoch[74](17023/58368): Loss_D: 51.7864113 Loss_G: 0.3256
===> Epoch[74](17024/58368): Loss_D: 48.2586899 Loss_G: 0.3252
===> Epoch[74](17025/58368): Loss_D: 51.6508827 Loss_G: 0.3250
===> Epoch[74](17026/58368): Loss_D: 50.9610596 Loss_G: 0.3240
===> Epoch[74](17027/58368): Loss_D: 51.6755257 Loss_G: 0.3273
===> Epoch[74](17028/58368): Loss_D: 55.2303658 Loss_G: 0.3302
===> Epoch[74](17029/58368): Loss_D: 51.6014557 Loss_G: 0.3259
===> Epoch[74](17030/58368): Loss_D: 50.7186050 Loss_G: 0.3270
===> Epoch[74](17031/58368): Loss_D: 51.9910011 Loss_G: 0.3265
===> Epoch[74](17032/58368): Loss_D: 55.6641884 Loss_G: 0.3268
===> Epoch[74](17033/58368): Loss_D: 52.0585365 Loss_G: 0.3281
===> Epoch[74](17034/58368): Loss_D: 54.9813118 Loss_G: 0.3301
===> Epoch[74](17035/58368): Loss_D: 52.5323677 Loss_G: 0.3272
===> Epoch[74](17036/58368): Loss_D: 51.0063095 Loss_G: 0.3264
===> Epoch[74](17037/58368): Loss_D: 52.5235901 Loss_G: 0.3278
===> Epoch[74](17038/58368): Loss_D: 54.6476364 Loss_G: 0.3276
===> Epoch[74](17039/58368): Loss_D: 54.5792694 Loss_G: 0.3289
===> Epoch[74](17040/58368): Loss_D: 53.1490211 Loss_G: 0.3288
===> Epoch[74](17041/58368): Loss_D: 54.7063065 Loss_G: 0.3275
===> Epoch[74](17042/58368): Loss_D: 52.4189262 Loss_G: 0.3261
===> Epoch[74](17043/58368): Loss_D: 54.0702248 Loss_G: 0.3260
===> Epoch[74](17044/58368): Loss_D: 52.0431976 Loss_G: 0.3270
===> Epoch[74](17045/58368): Loss_D: 53.4177742 Loss_G: 0.3270
===> Epoch[74](17046/58368): Loss_D: 53.1953812 Loss_G: 0.3254
===> Epoch[74](17047/58368): Loss_D: 53.4207764 Loss_G: 0.3273
===> Epoch[74](17048/58368): Loss_D: 53.9862595 Loss_G: 0.3303
===> Epoch[74](17049/58368): Loss_D: 55.3460350 Loss_G: 0.3261
===> Epoch[74](17050/58368): Loss_D: 53.5443649 Loss_G: 0.3296
===> Epoch[74](17051/58368): Loss_D: 51.4571342 Loss_G: 0.3274
===> Epoch[74](17052/58368): Loss_D: 53.1744957 Loss_G: 0.3272
===> Epoch[74](17053/58368): Loss_D: 52.3748703 Loss_G: 0.3267
===> Epoch[74](17054/58368): Loss_D: 50.5510330 Loss_G: 0.3271
===> Epoch[74](17055/58368): Loss_D: 51.5808487 Loss_G: 0.3271
===> Epoch[74](17056/58368): Loss_D: 53.8557663 Loss_G: 0.3283
===> Epoch[74](17057/58368): Loss_D: 54.0942039 Loss_G: 0.3266
===> Epoch[74](17058/58368): Loss_D: 53.9488182 Loss_G: 0.3283
===> Epoch[74](17059/58368): Loss_D: 50.6782265 Loss_G: 0.3259
===> Epoch[74](17060/58368): Loss_D: 51.9268799 Loss_G: 0.3271
===> Epoch[74](17061/58368): Loss_D: 49.9039841 Loss_G: 0.3238
===> Epoch[74](17062/58368): Loss_D: 51.3426628 Loss_G: 0.3232
===> Epoch[74](17063/58368): Loss_D: 50.3987656 Loss_G: 0.3285
===> Epoch[74](17064/58368): Loss_D: 52.2843170 Loss_G: 0.3256
===> Epoch[74](17065/58368): Loss_D: 54.4423370 Loss_G: 0.3284
===> Epoch[74](17066/58368): Loss_D: 52.9842339 Loss_G: 0.3275
===> Epoch[74](17067/58368): Loss_D: 52.0119705 Loss_G: 0.3258
===> Epoch[74](17068/58368): Loss_D: 52.0835953 Loss_G: 0.3250
===> Epoch[74](17069/58368): Loss_D: 52.7876587 Loss_G: 0.3287
===> Epoch[74](17070/58368): Loss_D: 51.2595215 Loss_G: 0.3273
===> Epoch[74](17071/58368): Loss_D: 53.4601860 Loss_G: 0.3251
===> Epoch[74](17072/58368): Loss_D: 50.8543701 Loss_G: 0.3247
===> Epoch[74](17073/58368): Loss_D: 53.3241768 Loss_G: 0.3278
===> Epoch[74](17074/58368): Loss_D: 50.1145058 Loss_G: 0.3270
===> Epoch[74](17075/58368): Loss_D: 55.0256500 Loss_G: 0.3298
===> Epoch[74](17076/58368): Loss_D: 54.4891472 Loss_G: 0.3309
===> Epoch[74](17077/58368): Loss_D: 55.4540787 Loss_G: 0.3290
===> Epoch[74](17078/58368): Loss_D: 52.4357529 Loss_G: 0.3267
===> Epoch[74](17079/58368): Loss_D: 54.2779350 Loss_G: 0.3279
===> Epoch[74](17080/58368): Loss_D: 52.0559349 Loss_G: 0.3276
===> Epoch[74](17081/58368): Loss_D: 51.3172569 Loss_G: 0.3241
===> Epoch[74](17082/58368): Loss_D: 51.7161407 Loss_G: 0.3276
===> Epoch[74](17083/58368): Loss_D: 54.0755005 Loss_G: 0.3278
===> Epoch[74](17084/58368): Loss_D: 52.1263580 Loss_G: 0.3281
===> Epoch[74](17085/58368): Loss_D: 54.7066917 Loss_G: 0.3282
===> Epoch[74](17086/58368): Loss_D: 53.9175758 Loss_G: 0.3274
===> Epoch[74](17087/58368): Loss_D: 51.6512909 Loss_G: 0.3270
===> Epoch[74](17088/58368): Loss_D: 51.8228951 Loss_G: 0.3279
===> Epoch[74](17089/58368): Loss_D: 53.0503769 Loss_G: 0.3263
===> Epoch[74](17090/58368): Loss_D: 53.1672249 Loss_G: 0.3253
===> Epoch[74](17091/58368): Loss_D: 51.9450722 Loss_G: 0.3259
===> Epoch[74](17092/58368): Loss_D: 53.7594337 Loss_G: 0.3305
===> Epoch[74](17093/58368): Loss_D: 50.3467102 Loss_G: 0.3252
===> Epoch[74](17094/58368): Loss_D: 52.4582520 Loss_G: 0.3267
===> Epoch[74](17095/58368): Loss_D: 51.9546432 Loss_G: 0.3267
===> Epoch[74](17096/58368): Loss_D: 52.9071426 Loss_G: 0.3268
===> Epoch[74](17097/58368): Loss_D: 54.4119797 Loss_G: 0.3280
===> Epoch[74](17098/58368): Loss_D: 52.9264488 Loss_G: 0.3275
===> Epoch[74](17099/58368): Loss_D: 57.1540451 Loss_G: 0.3270
####################################
('map:', 0.5865323336056151)
===> Epoch[75](17100/58368): Loss_D: 54.2182655 Loss_G: 0.3280
===> Epoch[75](17101/58368): Loss_D: 50.2342834 Loss_G: 0.3285
===> Epoch[75](17102/58368): Loss_D: 51.6905174 Loss_G: 0.3302
===> Epoch[75](17103/58368): Loss_D: 52.2184486 Loss_G: 0.3256
===> Epoch[75](17104/58368): Loss_D: 50.5202942 Loss_G: 0.3267
===> Epoch[75](17105/58368): Loss_D: 49.8033066 Loss_G: 0.3236
===> Epoch[75](17106/58368): Loss_D: 48.7611198 Loss_G: 0.3250
===> Epoch[75](17107/58368): Loss_D: 52.7652130 Loss_G: 0.3280
===> Epoch[75](17108/58368): Loss_D: 50.6022797 Loss_G: 0.3245
===> Epoch[75](17109/58368): Loss_D: 50.2445526 Loss_G: 0.3239
===> Epoch[75](17110/58368): Loss_D: 52.2292175 Loss_G: 0.3261
===> Epoch[75](17111/58368): Loss_D: 53.5129471 Loss_G: 0.3267
===> Epoch[75](17112/58368): Loss_D: 52.1487389 Loss_G: 0.3294
===> Epoch[75](17113/58368): Loss_D: 54.7034035 Loss_G: 0.3300
===> Epoch[75](17114/58368): Loss_D: 50.7071648 Loss_G: 0.3258
===> Epoch[75](17115/58368): Loss_D: 52.3303452 Loss_G: 0.3267
===> Epoch[75](17116/58368): Loss_D: 49.9304237 Loss_G: 0.3250
===> Epoch[75](17117/58368): Loss_D: 52.3563271 Loss_G: 0.3269
===> Epoch[75](17118/58368): Loss_D: 50.4532318 Loss_G: 0.3258
===> Epoch[75](17119/58368): Loss_D: 51.2854195 Loss_G: 0.3230
===> Epoch[75](17120/58368): Loss_D: 54.2031479 Loss_G: 0.3280
===> Epoch[75](17121/58368): Loss_D: 52.3236580 Loss_G: 0.3256
===> Epoch[75](17122/58368): Loss_D: 52.2845879 Loss_G: 0.3285
===> Epoch[75](17123/58368): Loss_D: 53.9167290 Loss_G: 0.3287
===> Epoch[75](17124/58368): Loss_D: 52.3309402 Loss_G: 0.3236
===> Epoch[75](17125/58368): Loss_D: 51.0617714 Loss_G: 0.3272
===> Epoch[75](17126/58368): Loss_D: 53.7401047 Loss_G: 0.3253
===> Epoch[75](17127/58368): Loss_D: 53.3680077 Loss_G: 0.3256
===> Epoch[75](17128/58368): Loss_D: 52.9228058 Loss_G: 0.3274
===> Epoch[75](17129/58368): Loss_D: 54.4634819 Loss_G: 0.3307
===> Epoch[75](17130/58368): Loss_D: 52.4198799 Loss_G: 0.3263
===> Epoch[75](17131/58368): Loss_D: 57.0774269 Loss_G: 0.3291
===> Epoch[75](17132/58368): Loss_D: 54.4550209 Loss_G: 0.3265
===> Epoch[75](17133/58368): Loss_D: 52.7380753 Loss_G: 0.3263
===> Epoch[75](17134/58368): Loss_D: 52.5595360 Loss_G: 0.3282
===> Epoch[75](17135/58368): Loss_D: 51.5741501 Loss_G: 0.3255
===> Epoch[75](17136/58368): Loss_D: 53.5055275 Loss_G: 0.3279
===> Epoch[75](17137/58368): Loss_D: 50.5417671 Loss_G: 0.3266
===> Epoch[75](17138/58368): Loss_D: 50.1675072 Loss_G: 0.3243
===> Epoch[75](17139/58368): Loss_D: 52.1473160 Loss_G: 0.3271
===> Epoch[75](17140/58368): Loss_D: 53.7368202 Loss_G: 0.3269
===> Epoch[75](17141/58368): Loss_D: 54.7096901 Loss_G: 0.3266
===> Epoch[75](17142/58368): Loss_D: 51.3308678 Loss_G: 0.3244
===> Epoch[75](17143/58368): Loss_D: 54.4025536 Loss_G: 0.3280
===> Epoch[75](17144/58368): Loss_D: 51.0610352 Loss_G: 0.3258
===> Epoch[75](17145/58368): Loss_D: 51.4130554 Loss_G: 0.3268
===> Epoch[75](17146/58368): Loss_D: 52.1911507 Loss_G: 0.3288
===> Epoch[75](17147/58368): Loss_D: 51.8131599 Loss_G: 0.3249
===> Epoch[75](17148/58368): Loss_D: 51.5383987 Loss_G: 0.3259
===> Epoch[75](17149/58368): Loss_D: 54.9088516 Loss_G: 0.3277
===> Epoch[75](17150/58368): Loss_D: 55.2477646 Loss_G: 0.3282
===> Epoch[75](17151/58368): Loss_D: 53.2408066 Loss_G: 0.3277
===> Epoch[75](17152/58368): Loss_D: 53.4411201 Loss_G: 0.3282
===> Epoch[75](17153/58368): Loss_D: 51.3949509 Loss_G: 0.3255
===> Epoch[75](17154/58368): Loss_D: 52.2801437 Loss_G: 0.3264
===> Epoch[75](17155/58368): Loss_D: 51.5745888 Loss_G: 0.3240
===> Epoch[75](17156/58368): Loss_D: 52.7996750 Loss_G: 0.3294
===> Epoch[75](17157/58368): Loss_D: 53.8954391 Loss_G: 0.3263
===> Epoch[75](17158/58368): Loss_D: 50.6106262 Loss_G: 0.3266
===> Epoch[75](17159/58368): Loss_D: 53.4737358 Loss_G: 0.3291
===> Epoch[75](17160/58368): Loss_D: 53.1778069 Loss_G: 0.3305
===> Epoch[75](17161/58368): Loss_D: 55.6426125 Loss_G: 0.3290
===> Epoch[75](17162/58368): Loss_D: 54.0723305 Loss_G: 0.3232
===> Epoch[75](17163/58368): Loss_D: 53.9110451 Loss_G: 0.3304
===> Epoch[75](17164/58368): Loss_D: 51.0091209 Loss_G: 0.3245
===> Epoch[75](17165/58368): Loss_D: 54.2073708 Loss_G: 0.3303
===> Epoch[75](17166/58368): Loss_D: 52.6921234 Loss_G: 0.3277
===> Epoch[75](17167/58368): Loss_D: 51.6787186 Loss_G: 0.3291
===> Epoch[75](17168/58368): Loss_D: 54.3437767 Loss_G: 0.3276
===> Epoch[75](17169/58368): Loss_D: 50.6172523 Loss_G: 0.3252
===> Epoch[75](17170/58368): Loss_D: 51.1807594 Loss_G: 0.3255
===> Epoch[75](17171/58368): Loss_D: 52.3884201 Loss_G: 0.3272
===> Epoch[75](17172/58368): Loss_D: 53.6304436 Loss_G: 0.3268
===> Epoch[75](17173/58368): Loss_D: 57.1199532 Loss_G: 0.3254
===> Epoch[75](17174/58368): Loss_D: 50.5807915 Loss_G: 0.3258
===> Epoch[75](17175/58368): Loss_D: 52.6374741 Loss_G: 0.3283
===> Epoch[75](17176/58368): Loss_D: 53.0092392 Loss_G: 0.3275
===> Epoch[75](17177/58368): Loss_D: 53.1161957 Loss_G: 0.3269
===> Epoch[75](17178/58368): Loss_D: 51.1388893 Loss_G: 0.3287
===> Epoch[75](17179/58368): Loss_D: 53.8340683 Loss_G: 0.3243
===> Epoch[75](17180/58368): Loss_D: 51.9208984 Loss_G: 0.3261
===> Epoch[75](17181/58368): Loss_D: 52.2719612 Loss_G: 0.3254
===> Epoch[75](17182/58368): Loss_D: 50.6062279 Loss_G: 0.3281
===> Epoch[75](17183/58368): Loss_D: 51.8235359 Loss_G: 0.3262
===> Epoch[75](17184/58368): Loss_D: 52.0060425 Loss_G: 0.3271
===> Epoch[75](17185/58368): Loss_D: 52.0305023 Loss_G: 0.3269
===> Epoch[75](17186/58368): Loss_D: 51.1835632 Loss_G: 0.3256
===> Epoch[75](17187/58368): Loss_D: 52.8694267 Loss_G: 0.3283
===> Epoch[75](17188/58368): Loss_D: 52.0022469 Loss_G: 0.3255
===> Epoch[75](17189/58368): Loss_D: 53.1741295 Loss_G: 0.3276
===> Epoch[75](17190/58368): Loss_D: 52.0497932 Loss_G: 0.3282
